duration_percent,net_load_kw
55.83333333333333,2762.0249999999996
55.97222222222222,2756.6014999999998
56.11111111111111,2750.64
56.25,2744.6202
56.388888888888886,2738.85
56.52777777777777,2733.5491
56.666666666666664,2728.2609
56.80555555555555,2724.4115
56.94444444444444,2719.5299999999997
57.08333333333333,2714.469
57.22222222222222,2711.0521
57.36111111111111,2706.1994
57.5,2701.4369
57.638888888888886,2696.2316
57.77777777777777,2690.9835
57.916666666666664,2686.8269
58.05555555555555,2681.5538999999994
58.19444444444444,2676.4824
58.33333333333333,2672.47
58.47222222222222,2666.9712
58.61111111111111,2662.1025000000004
58.75,2656.9191
58.888888888888886,2652.074
59.02777777777777,2647.27
59.166666666666664,2642.14
59.30555555555555,2636.81
59.44444444444444,2629.7148
59.58333333333333,2625.2954
59.72222222222222,2619.2169
59.86111111111111,2614.5549999999994
60.0,2609.96
60.138888888888886,2604.425
60.27777777777777,2599.8875000000003
60.416666666666664,2594.81
60.55555555555555,2588.3422
60.69444444444444,2583.77
60.83333333333333,2578.9377
60.97222222222222,2572.8475000000003
61.11111111111111,2566.67
61.25,2561.5667
61.388888888888886,2554.62
61.52777777777777,2548.213
61.666666666666664,2542.7551
61.80555555555555,2537.0562
61.94444444444444,2530.3251
62.08333333333333,2524.0797000000002
62.22222222222222,2518.0142
62.36111111111111,2510.7493
62.5,2504.6642
62.638888888888886,2497.001
62.77777777777777,2491.34
62.916666666666664,2482.68
63.05555555555555,2474.6764
63.19444444444444,2466.7341
63.33333333333333,2459.2957
63.47222222222222,2451.4929
63.61111111111111,2442.45
63.75,2433.2774999999997
63.888888888888886,2422.7925
64.02777777777777,2413.1183
64.16666666666666,2404.3241000000003
64.30555555555556,2393.8446000000004
64.44444444444444,2383.5469
64.58333333333333,2370.93
64.72222222222221,2360.89
64.86111111111111,2350.4929
65.0,2337.3433
65.13888888888889,2321.15
65.27777777777777,2307.928
65.41666666666666,2295.425
65.55555555555556,2283.0138
65.69444444444444,2269.0950000000003
65.83333333333333,2254.6516999999994
65.97222222222221,2238.1449999999995
66.11111111111111,2223.6549999999997
66.25,2208.4955
66.38888888888889,2190.014
66.52777777777777,2169.7138000000004
66.66666666666666,2153.8201000000004
66.80555555555556,2135.7464
66.94444444444444,2116.6799999999994
67.08333333333333,2095.8075
67.22222222222221,2073.2774
67.36111111111111,2056.1932000000006
67.5,2036.8821
67.63888888888889,2015.4681
67.77777777777777,1993.5249999999996
67.91666666666666,1970.7048999999997
68.05555555555556,1947.9923
68.19444444444444,1924.7401999999997
68.33333333333333,1904.1814999999997
68.47222222222221,1880.9659000000001
68.61111111111111,1857.3535000000002
68.75,1834.3950000000004
68.88888888888889,1814.67
69.02777777777777,1792.7424999999994
69.16666666666666,1773.1859999999997
69.30555555555556,1754.861
69.44444444444444,1733.8075
69.58333333333333,1710.9602999999997
69.72222222222221,1691.9008
69.86111111111111,1673.2172
70.0,1654.7226999999998
70.13888888888889,1636.0025
70.27777777777777,1614.346
70.41666666666666,1592.3325000000004
70.55555555555556,1574.1446999999998
70.69444444444444,1552.9
70.83333333333333,1529.0665999999997
70.97222222222221,1508.6975000000002
71.11111111111111,1491.9274999999998
71.25,1468.205
71.38888888888889,1450.2489000000005
71.52777777777777,1432.4672999999998
71.66666666666666,1414.4250000000002
71.80555555555556,1394.4843
71.94444444444444,1375.0475
72.08333333333333,1353.1975000000002
72.22222222222221,1333.1499999999996
72.3611111111111,1315.3225000000002
72.5,1291.7119999999995
72.63888888888889,1270.5391999999997
72.77777777777777,1250.7246999999998
72.91666666666666,1227.9224999999997
73.05555555555556,1203.4975000000004
73.19444444444444,1183.1475
73.33333333333333,1163.2889000000005
73.47222222222221,1142.2725
73.6111111111111,1124.3089999999993
73.75,1106.1411999999996
73.88888888888889,1084.6429999999996
74.02777777777777,1063.5945000000002
74.16666666666666,1040.8846999999996
74.30555555555556,1017.3140000000003
74.44444444444444,994.4552000000003
74.58333333333333,973.5869000000002
74.72222222222221,954.7853
74.8611111111111,930.5099
75.0,913.8759
75.13888888888889,892.7200000000003
75.27777777777777,872.2425000000003
75.41666666666666,846.3026
75.55555555555556,818.6543999999994
75.69444444444444,797.3299999999999
75.83333333333333,777.5843999999997
75.97222222222221,755.7857999999997
76.1111111111111,734.0200000000004
76.25,713.04
76.38888888888889,691.0600000000004
76.52777777777777,671.4650000000001
76.66666666666666,652.1788999999999
76.80555555555556,633.5100000000002
76.94444444444444,611.665
77.08333333333333,592.7732999999998
77.22222222222221,570.8575000000001
77.3611111111111,543.2582000000002
77.5,520.5567000000001
77.63888888888889,495.77049999999986
